item_id,item_series_id,series_id,position_in_series,positional_embedding
2175,Series 85_P3,Series 85,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
2320,Series 30_P2,Series 30,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
2258,Series 57_P1,Series 57,1,"[0.8414709848078965, 0.5403023058681398, 0.6379482434770828, 0.770079241795612, 0.4605636414688446, 0.8876266851311747, 0.32511290968878426, 0.9456752063756839, 0.22708824263167696, 0.9738741859493231, 0.1578266401303058, 0.987466835729271, 0.1094282421945247, 0.9939946980795302, 0.07578502579373089, 0.9971241797617003, 0.0524566586794737, 0.998623201693304, 0.036299828834586045, 0.999340944035908, 0.025116222909773774, 0.9996845379152098, 0.017377133621600687, 0.9998490062139868, 0.012022354714795905, 0.9999277288819985, 0.008317541804702242, 0.9999654086508828, 0.005754367615745513, 0.9999834434896124, 0.003981061189587565, 0.9999920755445039, 0.002754225221179269, 0.9999962071145225, 0.0019054595649118375, 0.9999981846102755, 0.0013182563567451652, 0.9999991310997115, 0.0009120107129263191, 0.9999995841181433, 0.0006309573026154199, 0.9999998009464214, 0.0004365158183774367, 0.9999999047269656, 0.0003019951674498205, 0.9999999543994583, 0.00020892961156538582, 0.9999999781742085, 0.00014454397657126753, 0.9999999895535193]"
3172,Series 110_P2,Series 110,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
2432,Series 88_P2,Series 88,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
3417,Series 72_P1,Series 72,1,"[0.8414709848078965, 0.5403023058681398, 0.6379482434770828, 0.770079241795612, 0.4605636414688446, 0.8876266851311747, 0.32511290968878426, 0.9456752063756839, 0.22708824263167696, 0.9738741859493231, 0.1578266401303058, 0.987466835729271, 0.1094282421945247, 0.9939946980795302, 0.07578502579373089, 0.9971241797617003, 0.0524566586794737, 0.998623201693304, 0.036299828834586045, 0.999340944035908, 0.025116222909773774, 0.9996845379152098, 0.017377133621600687, 0.9998490062139868, 0.012022354714795905, 0.9999277288819985, 0.008317541804702242, 0.9999654086508828, 0.005754367615745513, 0.9999834434896124, 0.003981061189587565, 0.9999920755445039, 0.002754225221179269, 0.9999962071145225, 0.0019054595649118375, 0.9999981846102755, 0.0013182563567451652, 0.9999991310997115, 0.0009120107129263191, 0.9999995841181433, 0.0006309573026154199, 0.9999998009464214, 0.0004365158183774367, 0.9999999047269656, 0.0003019951674498205, 0.9999999543994583, 0.00020892961156538582, 0.9999999781742085, 0.00014454397657126753, 0.9999999895535193]"
1812,Series 24_P2,Series 24,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
1813,Series 24_P3,Series 24,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
1816,Series 17_P3,Series 17,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
1819,Series 59_P3,Series 59,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
591,Series 117_P2,Series 117,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
1290,Series 10_P3,Series 10,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
2188,Series 16_P4,Series 16,4,"[-0.7568024953079283, -0.6536436208636119, 0.3655920160558457, -0.9307752026113622, 0.9415062110105988, -0.33699562998422666, 0.9698280473731213, 0.24378998857303116, 0.7933832927126037, 0.6087223922647392, 0.5923377252484391, 0.8056897785422777, 0.42466449969116443, 0.9053507953837855, 0.2987962489704325, 0.9543169293275685, 0.20838457529672513, 0.9780469665503817, 0.1447212212895203, 0.989472469606138, 0.10030648729934574, 0.9949565862919176, 0.06945606721041446, 0.9975850112785689, 0.048072042985881594, 0.9988438710244778, 0.03326441315781774, 0.9994465862752576, 0.023015565055894787, 0.9997351067983749, 0.01592361380950573, 0.999873211223926, 0.011016691956451144, 0.9999393144077978, 0.0076217690767637685, 0.9999709538962321, 0.005273002518337972, 0.9999860976255828, 0.003648035265934889, 0.9999933458972107, 0.0025238266985760983, 0.9999968151443261, 0.0017460624417461102, 0.9999984756318129, 0.001207980394376433, 0.9999992703914172, 0.0008357183550604627, 0.9999996507873545, 0.0005781758760855534, 0.9999998328563142]"
3523,Series 74_P1,Series 74,1,"[0.8414709848078965, 0.5403023058681398, 0.6379482434770828, 0.770079241795612, 0.4605636414688446, 0.8876266851311747, 0.32511290968878426, 0.9456752063756839, 0.22708824263167696, 0.9738741859493231, 0.1578266401303058, 0.987466835729271, 0.1094282421945247, 0.9939946980795302, 0.07578502579373089, 0.9971241797617003, 0.0524566586794737, 0.998623201693304, 0.036299828834586045, 0.999340944035908, 0.025116222909773774, 0.9996845379152098, 0.017377133621600687, 0.9998490062139868, 0.012022354714795905, 0.9999277288819985, 0.008317541804702242, 0.9999654086508828, 0.005754367615745513, 0.9999834434896124, 0.003981061189587565, 0.9999920755445039, 0.002754225221179269, 0.9999962071145225, 0.0019054595649118375, 0.9999981846102755, 0.0013182563567451652, 0.9999991310997115, 0.0009120107129263191, 0.9999995841181433, 0.0006309573026154199, 0.9999998009464214, 0.0004365158183774367, 0.9999999047269656, 0.0003019951674498205, 0.9999999543994583, 0.00020892961156538582, 0.9999999781742085, 0.00014454397657126753, 0.9999999895535193]"
2909,Series 101_P2,Series 101,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
297,Series 100_P2,Series 100,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
2849,Series 2_P3,Series 2,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
3437,Series 50_P1,Series 50,1,"[0.8414709848078965, 0.5403023058681398, 0.6379482434770828, 0.770079241795612, 0.4605636414688446, 0.8876266851311747, 0.32511290968878426, 0.9456752063756839, 0.22708824263167696, 0.9738741859493231, 0.1578266401303058, 0.987466835729271, 0.1094282421945247, 0.9939946980795302, 0.07578502579373089, 0.9971241797617003, 0.0524566586794737, 0.998623201693304, 0.036299828834586045, 0.999340944035908, 0.025116222909773774, 0.9996845379152098, 0.017377133621600687, 0.9998490062139868, 0.012022354714795905, 0.9999277288819985, 0.008317541804702242, 0.9999654086508828, 0.005754367615745513, 0.9999834434896124, 0.003981061189587565, 0.9999920755445039, 0.002754225221179269, 0.9999962071145225, 0.0019054595649118375, 0.9999981846102755, 0.0013182563567451652, 0.9999991310997115, 0.0009120107129263191, 0.9999995841181433, 0.0006309573026154199, 0.9999998009464214, 0.0004365158183774367, 0.9999999047269656, 0.0003019951674498205, 0.9999999543994583, 0.00020892961156538582, 0.9999999781742085, 0.00014454397657126753, 0.9999999895535193]"
1761,Series 113_P1,Series 113,1,"[0.8414709848078965, 0.5403023058681398, 0.6379482434770828, 0.770079241795612, 0.4605636414688446, 0.8876266851311747, 0.32511290968878426, 0.9456752063756839, 0.22708824263167696, 0.9738741859493231, 0.1578266401303058, 0.987466835729271, 0.1094282421945247, 0.9939946980795302, 0.07578502579373089, 0.9971241797617003, 0.0524566586794737, 0.998623201693304, 0.036299828834586045, 0.999340944035908, 0.025116222909773774, 0.9996845379152098, 0.017377133621600687, 0.9998490062139868, 0.012022354714795905, 0.9999277288819985, 0.008317541804702242, 0.9999654086508828, 0.005754367615745513, 0.9999834434896124, 0.003981061189587565, 0.9999920755445039, 0.002754225221179269, 0.9999962071145225, 0.0019054595649118375, 0.9999981846102755, 0.0013182563567451652, 0.9999991310997115, 0.0009120107129263191, 0.9999995841181433, 0.0006309573026154199, 0.9999998009464214, 0.0004365158183774367, 0.9999999047269656, 0.0003019951674498205, 0.9999999543994583, 0.00020892961156538582, 0.9999999781742085, 0.00014454397657126753, 0.9999999895535193]"
3199,Series 42_P2,Series 42,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
3200,Series 42_P3,Series 42,3,"[0.1411200080598672, -0.9899924966004454, 0.8753212281087593, -0.4835418778370426, 0.9909139716143729, 0.13449721506198475, 0.8378830663105294, 0.5458497661353945, 0.6344218100263304, 0.7729870419113859, 0.45775454849949265, 0.8890786091949494, 0.3230433150473513, 0.9463841802371898, 0.22561403156603146, 0.9742167668237505, 0.15679259586948702, 0.9876315516833734, 0.10870816062226082, 0.994073707435281, 0.07528529299888895, 0.997162035307237, 0.05211041173597105, 0.9986413295015921, 0.03606011344343427, 0.9993496226138511, 0.024950323733977618, 0.9996886922165168, 0.01726234067556841, 0.99985099469591, 0.011942931187824895, 0.9999286806540969, 0.00826259209200955, 0.9999658642033342, 0.005716351021546913, 0.9999836615320264, 0.003954759906772847, 0.9999921799064629, 0.002736029104469919, 0.999996257065365, 0.0018928709030918876, 0.9999982085182674, 0.0013095471224268333, 0.9999991425427994, 0.0009059853921803183, 0.9999995895951503, 0.0006267887982157247, 0.9999998035678819, 0.0004336319176339958, 0.9999999059816755]"
3201,Series 42_P4,Series 42,4,"[-0.7568024953079283, -0.6536436208636119, 0.3655920160558457, -0.9307752026113622, 0.9415062110105988, -0.33699562998422666, 0.9698280473731213, 0.24378998857303116, 0.7933832927126037, 0.6087223922647392, 0.5923377252484391, 0.8056897785422777, 0.42466449969116443, 0.9053507953837855, 0.2987962489704325, 0.9543169293275685, 0.20838457529672513, 0.9780469665503817, 0.1447212212895203, 0.989472469606138, 0.10030648729934574, 0.9949565862919176, 0.06945606721041446, 0.9975850112785689, 0.048072042985881594, 0.9988438710244778, 0.03326441315781774, 0.9994465862752576, 0.023015565055894787, 0.9997351067983749, 0.01592361380950573, 0.999873211223926, 0.011016691956451144, 0.9999393144077978, 0.0076217690767637685, 0.9999709538962321, 0.005273002518337972, 0.9999860976255828, 0.003648035265934889, 0.9999933458972107, 0.0025238266985760983, 0.9999968151443261, 0.0017460624417461102, 0.9999984756318129, 0.001207980394376433, 0.9999992703914172, 0.0008357183550604627, 0.9999996507873545, 0.0005781758760855534, 0.9999998328563142]"
3202,Series 42_P5,Series 42,5,"[-0.9589242746631385, 0.28366218546322625, -0.31225158304712924, -0.9499994467811872, 0.6804981026051273, -0.7327498429551668, 0.9964016113864768, -0.08475747062314078, 0.9108892066462303, 0.412651006560509, 0.7120731699688083, 0.7021052631981707, 0.5211852072638762, 0.853443600789947, 0.3702598977749991, 0.9289282039531619, 0.25940274766314303, 0.9657692346025586, 0.1805435231887367, 0.9835669963121974, 0.12526439581259968, 0.9921233951186235, 0.0867807478157585, 0.9962274347800997, 0.06007702408774652, 0.9981937443085688, 0.04157620125980042, 0.9991353359224188, 0.028768027321337312, 0.9995861146514785, 0.019904044059248623, 0.9998018948922269, 0.013770708250790877, 0.9999051793016533, 0.009527159459018093, 0.9999546155864487, 0.006591235966476278, 0.9999782775682851, 0.0045600383930964996, 0.9999896029708777, 0.003154781489306837, 0.9999950236644954, 0.002182577428360053, 0.9999976181750481, 0.001509975286403427, 0.9999988599866674, 0.0010446478754247716, 0.9999994543552593, 0.0007227198224573048, 0.999999738837995]"
3358,Series 113_P5,Series 113,5,"[-0.9589242746631385, 0.28366218546322625, -0.31225158304712924, -0.9499994467811872, 0.6804981026051273, -0.7327498429551668, 0.9964016113864768, -0.08475747062314078, 0.9108892066462303, 0.412651006560509, 0.7120731699688083, 0.7021052631981707, 0.5211852072638762, 0.853443600789947, 0.3702598977749991, 0.9289282039531619, 0.25940274766314303, 0.9657692346025586, 0.1805435231887367, 0.9835669963121974, 0.12526439581259968, 0.9921233951186235, 0.0867807478157585, 0.9962274347800997, 0.06007702408774652, 0.9981937443085688, 0.04157620125980042, 0.9991353359224188, 0.028768027321337312, 0.9995861146514785, 0.019904044059248623, 0.9998018948922269, 0.013770708250790877, 0.9999051793016533, 0.009527159459018093, 0.9999546155864487, 0.006591235966476278, 0.9999782775682851, 0.0045600383930964996, 0.9999896029708777, 0.003154781489306837, 0.9999950236644954, 0.002182577428360053, 0.9999976181750481, 0.001509975286403427, 0.9999988599866674, 0.0010446478754247716, 0.9999994543552593, 0.0007227198224573048, 0.999999738837995]"
3579,Series 111_P2,Series 111,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
1818,Series 59_P2,Series 59,2,"[0.9092974268256817, -0.4161468365471424, 0.9825413992833488, 0.18604407728900943, 0.8176171567378667, 0.5757622643139151, 0.6149024359306803, 0.7886031919073848, 0.4423107548631735, 0.8968618601169133, 0.3116971458465109, 0.9501815033303579, 0.21754218512304058, 0.9760509196204329, 0.1511341633655864, 0.9885132597308871, 0.10476887288125773, 0.9944965979203704, 0.07255181043179418, 0.9973646448531596, 0.050216599387465206, 0.9987383506934931, 0.03474901956481021, 0.9993960704541941, 0.024042971691559313, 0.9997109259742233, 0.016634508179419756, 0.9998616369966541, 0.011508544686996618, 0.9999337745066857, 0.007962059283690683, 0.9999683023036096, 0.005508429549436851, 0.999984828486862, 0.003810912211520246, 0.999992738447693, 0.002636510422623673, 0.9999965244003558, 0.0018240206672752207, 0.999998336472919, 0.0012619143540422218, 0.9999992037857646, 0.0008730315535785002, 0.9999996189078806, 0.0006039903073573545, 0.9999998175978376, 0.00041785921401066333, 0.9999999126968349, 0.0002890879501225833, 0.9999999582140777]"
