,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
1577,1578,"Collectionneuse, La (1967)",01-Jan-1967,,"http://us.imdb.com/M/title-exact?Collectionneuse,%20La%20(1967)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"La Collectionneuse (The Collector) is a 1967 French comedy-drama film directed by Éric Rohmer. The fourth entry in his Six Moral Tales series, it is his first film in colour.","movie_title: Collectionneuse, La (1967). Genre: Drama. Summary: La Collectionneuse (The Collector) is a 1967 French comedy-drama film directed by Éric Rohmer. The fourth entry in his Six Moral Tales series, it is his first film in colour."
1578,1579,Baton Rouge (1988),01-Jan-1988,,http://us.imdb.com/Title?B%E2ton+rouge+(1988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,"Baton Rouge is a 1988 Spanish neo-noir thriller film directed by Rafael Moleón Gavilanes, which stars Carmen Maura, Victoria Abril, and Antonio Banderas.","movie_title: Baton Rouge (1988). Genre: Thriller. Summary: Baton Rouge is a 1988 Spanish neo-noir thriller film directed by Rafael Moleón Gavilanes, which stars Carmen Maura, Victoria Abril, and Antonio Banderas."
1579,1580,Liebelei (1933),01-Jan-1933,,http://us.imdb.com/M/title-exact?Liebelei%20(1933),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,"Liebelei ([ˌliːbəˈlaɪ̯], lit. 'Affair') is a 1933 German period drama film directed by Max Ophüls and starring Magda Schneider, Wolfgang Liebeneiner, and Luise Ullrich.","movie_title: Liebelei (1933). Genre: Romance. Summary: Liebelei ([ˌliːbəˈlaɪ̯], lit. 'Affair') is a 1933 German period drama film directed by Max Ophüls and starring Magda Schneider, Wolfgang Liebeneiner, and Luise Ullrich."
1580,1581,"Woman in Question, The (1950)",01-Jan-1950,,"http://us.imdb.com/M/title-exact?Woman%20in%20Question,%20The%20(1950)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mystery,"The Woman in Question (released in the US as Five Angles on Murder) is a 1950 British murder mystery film directed by Anthony Asquith and starring Jean Kent, Dirk Bogarde and John McCallum. It was written by John Cresswell and Joseph Janni. After a woman is murdered, the complex and very different ways in which she is seen by several people are examined.","movie_title: Woman in Question, The (1950). Genre: Mystery. Summary: The Woman in Question (released in the US as Five Angles on Murder) is a 1950 British murder mystery film directed by Anthony Asquith and starring Jean Kent, Dirk Bogarde and John McCallum. It was written by John Cresswell and Joseph Janni. After a woman is murdered, the complex and very different ways in which she is seen by several people are examined."
1581,1582,T-Men (1947),01-Jan-1947,,http://us.imdb.com/M/title-exact?T-Men%20(1947),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Film-Noir,"T-Men is a 1947 semidocumentary and police procedural style film noir about United States Treasury agents.  The film was directed by Anthony Mann and shot by noted noir cameraman John Alton. The production features Dennis O'Keefe, Mary Meade, Alfred Ryder, Wallace Ford, June Lockhart and Charles McGraw. A year later, director Mann used the film's male lead, Dennis O'Keefe, in Raw Deal.","movie_title: T-Men (1947). Genre: Film-Noir. Summary: T-Men is a 1947 semidocumentary and police procedural style film noir about United States Treasury agents.  The film was directed by Anthony Mann and shot by noted noir cameraman John Alton. The production features Dennis O'Keefe, Mary Meade, Alfred Ryder, Wallace Ford, June Lockhart and Charles McGraw. A year later, director Mann used the film's male lead, Dennis O'Keefe, in Raw Deal."
1582,1583,"Invitation, The (Zaproszenie) (1986)",01-Jan-1986,,http://us.imdb.com/M/title-exact?Zaproszenie%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,The Invitation (French: L'Invitation) is a 1973 Swiss film directed by Claude Goretta. ,"movie_title: Invitation, The (Zaproszenie) (1986). Genre: Drama. Summary: The Invitation (French: L'Invitation) is a 1973 Swiss film directed by Claude Goretta. "
1583,1584,"Symphonie pastorale, La (1946)",01-Jan-1946,,"http://us.imdb.com/M/title-exact?Symphonie%20pastorale,%20La%20(1946)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,La Symphonie pastorale is a French novella written by André Gide first published in October and November 1919 in La Nouvelle Revue Française N° 73 and N° 74.,"movie_title: Symphonie pastorale, La (1946). Genre: Drama. Summary: La Symphonie pastorale is a French novella written by André Gide first published in October and November 1919 in La Nouvelle Revue Française N° 73 and N° 74."
1584,1585,American Dream (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?American%20Dream%20(1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Dreams (Japanese: 夢, Hepburn: Yume), also known as Akira Kurosawa's Dreams, is a 1990 magical realist anthology film of eight vignettes written and directed by Akira Kurosawa. Inspired by actual recurring dreams that Kurosawa had, it stars Akira Terao, Martin Scorsese, Chishū Ryū, Mieko Harada and Mitsuko Baisho. It was the director's first film in 45 years in which he was the sole author of the screenplay. An international co-production of Japan and the United States, Dreams was made five years after Ran, with assistance from George Lucas and Steven Spielberg, and funded by Warner Bros. The film was screened out of competition at the 1990 Cannes Film Festival, and has consistently received positive reviews.","movie_title: American Dream (1990). Genre: Documentary. Summary: Dreams (Japanese: 夢, Hepburn: Yume), also known as Akira Kurosawa's Dreams, is a 1990 magical realist anthology film of eight vignettes written and directed by Akira Kurosawa. Inspired by actual recurring dreams that Kurosawa had, it stars Akira Terao, Martin Scorsese, Chishū Ryū, Mieko Harada and Mitsuko Baisho. It was the director's first film in 45 years in which he was the sole author of the screenplay. An international co-production of Japan and the United States, Dreams was made five years after Ran, with assistance from George Lucas and Steven Spielberg, and funded by Warner Bros. The film was screened out of competition at the 1990 Cannes Film Festival, and has consistently received positive reviews."
1585,1586,Lashou shentan (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Lashou%20Shentan%20(1992),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Action, Crime, Drama","Hard Boiled (Chinese: 辣手神探; lit. 'Hard Boiled Detective') is a 1992 Hong Kong action film directed by John Woo from a screenplay by Gordon Chan and Barry Wong based on a story written by Woo. The film stars Chow Yun-fat, Tony Leung Chiu-wai, and Teresa Mo. It follows a police inspector whose investigation of a brutal Triad leader entangles him in the complex world of undercover policing.","movie_title: Lashou shentan (1992). Genre: Action, Crime, Drama. Summary: Hard Boiled (Chinese: 辣手神探; lit. 'Hard Boiled Detective') is a 1992 Hong Kong action film directed by John Woo from a screenplay by Gordon Chan and Barry Wong based on a story written by Woo. The film stars Chow Yun-fat, Tony Leung Chiu-wai, and Teresa Mo. It follows a police inspector whose investigation of a brutal Triad leader entangles him in the complex world of undercover policing."
1586,1587,Terror in a Texas Town (1958),01-Jan-1958,,http://us.imdb.com/M/title-exact?Terror%20in%20a%20Texas%20Town%20(1958),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Western,"Terror in a Texas Town is a 1958 American Western film directed by Joseph H. Lewis (billed only as ""Joseph Lewis"") and starring Sterling Hayden, Nedrick Young, and Sebastian Cabot.","movie_title: Terror in a Texas Town (1958). Genre: Western. Summary: Terror in a Texas Town is a 1958 American Western film directed by Joseph H. Lewis (billed only as ""Joseph Lewis"") and starring Sterling Hayden, Nedrick Young, and Sebastian Cabot."
1587,1588,Salut cousin! (1996),21-Feb-1997,,http://us.imdb.com/M/title-exact?Salut%20cousin!%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama","Hi Cousin! (French: Salut cousin!) is a 1996 Algerian comedy film directed by Merzak Allouache. The film was selected as the Algerian entry for the Best Foreign Language Film at the 69th Academy Awards, but was not accepted as a nominee.","movie_title: Salut cousin! (1996). Genre: Comedy, Drama. Summary: Hi Cousin! (French: Salut cousin!) is a 1996 Algerian comedy film directed by Merzak Allouache. The film was selected as the Algerian entry for the Best Foreign Language Film at the 69th Academy Awards, but was not accepted as a nominee."
1588,1589,Schizopolis (1996),23-May-1997,,http://us.imdb.com/Title?Schizopolis+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Schizopolis (also known as Steven Soderbergh's Schizopolis) is a 1996 surrealist experimental comedy film with a non-linear narrative written and directed by Steven Soderbergh.,movie_title: Schizopolis (1996). Genre: Comedy. Summary: Schizopolis (also known as Steven Soderbergh's Schizopolis) is a 1996 surrealist experimental comedy film with a non-linear narrative written and directed by Steven Soderbergh.
1589,1590,"To Have, or Not (1995)",06-Jun-1997,,http://us.imdb.com/M/title-exact?En%20avoir%20%28ou%20pas%29%20%281995%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"To Have and Have Not is a 1944 American romantic war adventure film directed by Howard Hawks, loosely based on Ernest Hemingway's 1937 novel of the same name. It stars Humphrey Bogart, Walter Brennan and Lauren Bacall; it also features Dolores Moran, Hoagy Carmichael, Sheldon Leonard, Dan Seymour, and Marcel Dalio. The plot, centered on the romance between a freelancing fisherman in Martinique and a beautiful American drifter, is complicated by the growing French resistance in Vichy France.","movie_title: To Have, or Not (1995). Genre: Drama. Summary: To Have and Have Not is a 1944 American romantic war adventure film directed by Howard Hawks, loosely based on Ernest Hemingway's 1937 novel of the same name. It stars Humphrey Bogart, Walter Brennan and Lauren Bacall; it also features Dolores Moran, Hoagy Carmichael, Sheldon Leonard, Dan Seymour, and Marcel Dalio. The plot, centered on the romance between a freelancing fisherman in Martinique and a beautiful American drifter, is complicated by the growing French resistance in Vichy France."
1590,1591,Duoluo tianshi (1995),21-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-112913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Fallen Angels is a 1995 Hong Kong neo-noir crime comedy-drama film written and directed by Wong Kar-wai. It features two intertwined storylines—one tells the story of a hitman wishing to leave the criminal underworld (Leon Lai), the eccentric woman he starts a relationship with (Karen Mok), and his agent (Michele Reis), who is infatuated with him. The other story is of a mute ex-convict on the run from the police  (Takeshi Kaneshiro) and a mentally unstable woman dumped by her boyfriend (Charlie Yeung). Set in 1995 pre-Handover Hong Kong, Fallen Angels explores the characters' loneliness, their alienation from the situations around them, and yearning for connections in a hectic city.","movie_title: Duoluo tianshi (1995). Genre: Drama. Summary: Fallen Angels is a 1995 Hong Kong neo-noir crime comedy-drama film written and directed by Wong Kar-wai. It features two intertwined storylines—one tells the story of a hitman wishing to leave the criminal underworld (Leon Lai), the eccentric woman he starts a relationship with (Karen Mok), and his agent (Michele Reis), who is infatuated with him. The other story is of a mute ex-convict on the run from the police  (Takeshi Kaneshiro) and a mentally unstable woman dumped by her boyfriend (Charlie Yeung). Set in 1995 pre-Handover Hong Kong, Fallen Angels explores the characters' loneliness, their alienation from the situations around them, and yearning for connections in a hectic city."
1591,1592,"Magic Hour, The (1998)",30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Twilight is a 1998 American neo-noir thriller film directed by Robert Benton, written by Benton and Richard Russo, and starring Paul Newman, Susan Sarandon, Gene Hackman, Reese Witherspoon, Stockard Channing and James Garner. The film's original score was composed by Elmer Bernstein.","movie_title: Magic Hour, The (1998). Genre: Drama. Summary: Twilight is a 1998 American neo-noir thriller film directed by Robert Benton, written by Benton and Richard Russo, and starring Paul Newman, Susan Sarandon, Gene Hackman, Reese Witherspoon, Stockard Channing and James Garner. The film's original score was composed by Elmer Bernstein."
1592,1593,Death in Brunswick (1991),16-Aug-1996,,http://us.imdb.com/M/title-exact?Death%20in%20Brunswick%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Death in Brunswick is a 1990 Australian black comedy/romance starring Sam Neill, Zoe Carides, and John Clarke. It is based on the 1987 comic novel of the same name by Boyd Oxlade. At the APRA Music Awards of 1991, ""Death in Brunswick"" won Film Score of the Year.","movie_title: Death in Brunswick (1991). Genre: Comedy. Summary: Death in Brunswick is a 1990 Australian black comedy/romance starring Sam Neill, Zoe Carides, and John Clarke. It is based on the 1987 comic novel of the same name by Boyd Oxlade. At the APRA Music Awards of 1991, ""Death in Brunswick"" won Film Score of the Year."
1593,1594,Everest (1998),10-Mar-1998,,http://us.imdb.com/Title?Everest+(1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Everest is a 70mm American documentary film, from MacGillivray Freeman Films, about the struggles involved in climbing Mount Everest, the highest mountain peak on Earth, located in the Himalayan region of Nepal and Tibet. It was released to IMAX theaters in March 1998 and became the highest-grossing film made in the IMAX format.","movie_title: Everest (1998). Genre: Documentary. Summary: Everest is a 70mm American documentary film, from MacGillivray Freeman Films, about the struggles involved in climbing Mount Everest, the highest mountain peak on Earth, located in the Himalayan region of Nepal and Tibet. It was released to IMAX theaters in March 1998 and became the highest-grossing film made in the IMAX format."
1594,1595,Shopping (1994),09-Feb-1996,,http://us.imdb.com/M/title-exact?Shopping%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Thriller","Shopping is a 1994 British action crime drama film written and directed by Paul Anderson, in his directorial debut, about a group of British teenagers who indulge in joyriding and ramraiding. It was the first major leading role for actor Jude Law, who first met his co-star and future wife Sadie Frost on the set of the film.","movie_title: Shopping (1994). Genre: Action, Thriller. Summary: Shopping is a 1994 British action crime drama film written and directed by Paul Anderson, in his directorial debut, about a group of British teenagers who indulge in joyriding and ramraiding. It was the first major leading role for actor Jude Law, who first met his co-star and future wife Sadie Frost on the set of the film."
1595,1596,Nemesis 2: Nebula (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Nemesis%202:%20Nebula%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Action, Sci-Fi, Thriller","Nemesis 2: Nebula is a 1995 science fiction film directed by Albert Pyun. The sequel to Nemesis (1992), it stars Sue Price, Tina Coté, Earl White, Jahi J.J. Zuri, and Chad Stahelski. Nemesis 2 was shot in Globe, Arizona. It was followed by Nemesis 3: Prey Harder and Nemesis 4: Death Angel, both released in 1996. Is the second installment in the Nemesis film series.","movie_title: Nemesis 2: Nebula (1995). Genre: Action, Sci-Fi, Thriller. Summary: Nemesis 2: Nebula is a 1995 science fiction film directed by Albert Pyun. The sequel to Nemesis (1992), it stars Sue Price, Tina Coté, Earl White, Jahi J.J. Zuri, and Chad Stahelski. Nemesis 2 was shot in Globe, Arizona. It was followed by Nemesis 3: Prey Harder and Nemesis 4: Death Angel, both released in 1996. Is the second installment in the Nemesis film series."
1596,1597,Romper Stomper (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Romper%20Stomper%20(1992),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action, Drama","Romper Stomper is a 1992 Australian drama film written and directed by Geoffrey Wright in his feature film directorial debut. The film stars Russell Crowe, Daniel Pollock, Jacqueline McKenzie, Tony Le-Nguyen and Colin Chin. The film tells the story of the exploits and downfall of a neo-Nazi group in blue-collar suburban Melbourne. The film was released on 12 November 1992.","movie_title: Romper Stomper (1992). Genre: Action, Drama. Summary: Romper Stomper is a 1992 Australian drama film written and directed by Geoffrey Wright in his feature film directorial debut. The film stars Russell Crowe, Daniel Pollock, Jacqueline McKenzie, Tony Le-Nguyen and Colin Chin. The film tells the story of the exploits and downfall of a neo-Nazi group in blue-collar suburban Melbourne. The film was released on 12 November 1992."
1597,1598,City of Industry (1997),14-Mar-1997,,http://us.imdb.com/M/title-exact?City%20of%20Industry%20(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Crime, Thriller","City of Industry is a 1997  American neo-noir crime thriller film starring Harvey Keitel, Stephen Dorff and Timothy Hutton. It is directed by John Irvin, produced by Evzen Kolar and Ken Solarz and written by Solarz.","movie_title: City of Industry (1997). Genre: Crime, Thriller. Summary: City of Industry is a 1997  American neo-noir crime thriller film starring Harvey Keitel, Stephen Dorff and Timothy Hutton. It is directed by John Irvin, produced by Evzen Kolar and Ken Solarz and written by Solarz."
1598,1599,Someone Else's America (1995),10-May-1996,,http://us.imdb.com/M/title-exact?Someone%20Else's%20America%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Someone Else's America (Serbian Cyrillic: Туђа Америка) is a 1995 drama film directed by Goran Paskaljević.,movie_title: Someone Else's America (1995). Genre: Drama. Summary: Someone Else's America (Serbian Cyrillic: Туђа Америка) is a 1995 drama film directed by Goran Paskaljević.
1599,1600,Guantanamera (1994),16-May-1997,,http://us.imdb.com/M/title-exact?Guantanamera%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Darko Perić (Serbian Cyrillic: Дарко Перић; born 25 March 1977) is a Serbian-Spanish actor. He is best known for playing Helsinki in the Spanish crime thriller series La Casa de Papel (Money Heist).,movie_title: Guantanamera (1994). Genre: Comedy. Summary: Darko Perić (Serbian Cyrillic: Дарко Перић; born 25 March 1977) is a Serbian-Spanish actor. He is best known for playing Helsinki in the Spanish crime thriller series La Casa de Papel (Money Heist).
1600,1601,Office Killer (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,"Office Killer is a 1997 American comedy-horror film directed by Cindy Sherman. It was released in the fall of 1997 and stars Carol Kane, Molly Ringwald, and David Thornton.","movie_title: Office Killer (1997). Genre: Thriller. Summary: Office Killer is a 1997 American comedy-horror film directed by Cindy Sherman. It was released in the fall of 1997 and stars Carol Kane, Molly Ringwald, and David Thornton."
1601,1602,"Price Above Rubies, A (1998)",20-Mar-1998,,"http://us.imdb.com/Title?Price+Above+Rubies,+A+(1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"A Price Above Rubies is a 1998 British-American drama film written and directed by Boaz Yakin and starring Renée Zellweger. The story centers on a young woman who finds it difficult to conform to the restrictions imposed on her by her community. Reviews of the film itself were mixed, though there were generally positive reviews of Zellweger's performance.","movie_title: Price Above Rubies, A (1998). Genre: Drama. Summary: A Price Above Rubies is a 1998 British-American drama film written and directed by Boaz Yakin and starring Renée Zellweger. The story centers on a young woman who finds it difficult to conform to the restrictions imposed on her by her community. Reviews of the film itself were mixed, though there were generally positive reviews of Zellweger's performance."
1602,1603,Angela (1995),16-Feb-1996,,http://us.imdb.com/M/title-exact?Angela%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Angela is a 1995 American drama film directed by Rebecca Miller and starring John Ventimiglia, Anna Thomson, Miranda Stuart Rhyne and Vincent Gallo. The film, Miller's directorial debut, won awards at the Sundance Film Festival, the Brussels International Fantastic Film Festival and the Gotham Awards. It premiered at the 1995 Sundance Film Festival and was given a limited release on January 26, 1996.","movie_title: Angela (1995). Genre: Drama. Summary: Angela is a 1995 American drama film directed by Rebecca Miller and starring John Ventimiglia, Anna Thomson, Miranda Stuart Rhyne and Vincent Gallo. The film, Miller's directorial debut, won awards at the Sundance Film Festival, the Brussels International Fantastic Film Festival and the Gotham Awards. It premiered at the 1995 Sundance Film Festival and was given a limited release on January 26, 1996."
1603,1604,He Walked by Night (1948),01-Jan-1948,,http://us.imdb.com/M/title-exact?He%20Walked%20by%20Night%20(1948),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"Crime, Film-Noir, Thriller","He Walked by Night is a 1948 American police procedural film noir directed by Alfred L. Werker and an uncredited Anthony Mann. The film, shot in a semidocumentary tone, is loosely based on the real-life actions of Erwin ""Machine-Gun"" Walker, a former Glendale, California police department employee and World War II veteran who unleashed a crime spree of burglaries, robberies and shootouts in the Los Angeles area between 1945 and 1946.","movie_title: He Walked by Night (1948). Genre: Crime, Film-Noir, Thriller. Summary: He Walked by Night is a 1948 American police procedural film noir directed by Alfred L. Werker and an uncredited Anthony Mann. The film, shot in a semidocumentary tone, is loosely based on the real-life actions of Erwin ""Machine-Gun"" Walker, a former Glendale, California police department employee and World War II veteran who unleashed a crime spree of burglaries, robberies and shootouts in the Los Angeles area between 1945 and 1946."
1604,1605,Love Serenade (1996),11-Jul-1997,,http://us.imdb.com/M/title-exact?Love+Serenade+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Love Serenade is a 1996 Australian comedy film written and directed by Shirley Barrett. It has the tagline: ""Two sisters will do anything to hook the right man"".","movie_title: Love Serenade (1996). Genre: Comedy. Summary: Love Serenade is a 1996 Australian comedy film written and directed by Shirley Barrett. It has the tagline: ""Two sisters will do anything to hook the right man""."
1605,1606,Deceiver (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Liar+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Crime,"Deceiver (UK title: Liar) is a 1997 American mystery film directed by Jonas Pate and Josh Pate, and starring Tim Roth, Chris Penn, Michael Rooker, Rosanna Arquette, Ellen Burstyn and Renée Zellweger. It won Best Cinematography and Best Screenplay at the 1997 Stockholm Film Festival, and the Special Jury Prize at the 1998 Cognac Police Film Festival.","movie_title: Deceiver (1997). Genre: Crime. Summary: Deceiver (UK title: Liar) is a 1997 American mystery film directed by Jonas Pate and Josh Pate, and starring Tim Roth, Chris Penn, Michael Rooker, Rosanna Arquette, Ellen Burstyn and Renée Zellweger. It won Best Cinematography and Best Screenplay at the 1997 Stockholm Film Festival, and the Special Jury Prize at the 1998 Cognac Police Film Festival."
1606,1607,Hurricane Streets (1998),01-Jan-1998,,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Hurricane Streets (also known as Hurricane) is a 1997 American coming-of-age drama film directed and written by Morgan J. Freeman in his feature directorial debut. It stars Brendan Sexton III, Shawn Elliot, L. M. Kit Carson, and Edie Falco. The film tells the story of Marcus, a New York City street teenager who is conflicted between running with a gang who want to move up in more serious crimes and a girl he meets who tries to steer him clear from a potential life in prison.","movie_title: Hurricane Streets (1998). Genre: Drama. Summary: Hurricane Streets (also known as Hurricane) is a 1997 American coming-of-age drama film directed and written by Morgan J. Freeman in his feature directorial debut. It stars Brendan Sexton III, Shawn Elliot, L. M. Kit Carson, and Edie Falco. The film tells the story of Marcus, a New York City street teenager who is conflicted between running with a gang who want to move up in more serious crimes and a girl he meets who tries to steer him clear from a potential life in prison."
1607,1608,Buddy (1997),06-Jun-1997,,http://us.imdb.com/M/title-exact?Buddy%20%281997%29,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Adventure, Children's, Drama","Buddy is a 1997 American biographical comedy-drama family film written and directed by Caroline Thompson, produced by Jim Henson Pictures and American Zoetrope, and released by Columbia Pictures on June 6, 1997. It starred Rene Russo as Mrs. Gertrude ""Trudy"" Lintz and Robbie Coltrane as her husband.","movie_title: Buddy (1997). Genre: Adventure, Children's, Drama. Summary: Buddy is a 1997 American biographical comedy-drama family film written and directed by Caroline Thompson, produced by Jim Henson Pictures and American Zoetrope, and released by Columbia Pictures on June 6, 1997. It starred Rene Russo as Mrs. Gertrude ""Trudy"" Lintz and Robbie Coltrane as her husband."
1608,1609,B*A*P*S (1997),28-Mar-1997,,http://us.imdb.com/M/title-exact?B%2EA%2EP%2ES%2E%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Bochasanwasi Akshar Purushottam Swaminarayan Sanstha (BAPS; IAST: Bocāsaṇvāsī Akṣara Puruṣottama Svāminārāyaṇa Saṇsthā) is a Hindu denomination within the Swaminarayan Sampradaya. It was formed in 1905 by Shastri Yagnapurushdas (Shastriji Maharaj) following his conviction that Swaminarayan remained present on earth through a lineage of gurus starting with Gunatitanand Swami. As of August 2016, Mahant Swami Maharaj is the 6th guru and president of BAPS.","movie_title: B*A*P*S (1997). Genre: Comedy. Summary: Bochasanwasi Akshar Purushottam Swaminarayan Sanstha (BAPS; IAST: Bocāsaṇvāsī Akṣara Puruṣottama Svāminārāyaṇa Saṇsthā) is a Hindu denomination within the Swaminarayan Sampradaya. It was formed in 1905 by Shastri Yagnapurushdas (Shastriji Maharaj) following his conviction that Swaminarayan remained present on earth through a lineage of gurus starting with Gunatitanand Swami. As of August 2016, Mahant Swami Maharaj is the 6th guru and president of BAPS."
1609,1610,"Truth or Consequences, N.M. (1997)",02-May-1997,,"http://us.imdb.com/Title?Truth+or+Consequences,+N.M.+(1997)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Action, Crime, Romance","Truth or Consequences, N.M. is a 1997 American neo-noir film directed by Kiefer Sutherland starring Sutherland, Vincent Gallo, Mykelti Williamson, Kevin Pollak, Max Perlich, Rod Steiger, and Kim Dickens, among others.","movie_title: Truth or Consequences, N.M. (1997). Genre: Action, Crime, Romance. Summary: Truth or Consequences, N.M. is a 1997 American neo-noir film directed by Kiefer Sutherland starring Sutherland, Vincent Gallo, Mykelti Williamson, Kevin Pollak, Max Perlich, Rod Steiger, and Kim Dickens, among others."
1610,1611,Intimate Relations (1996),09-May-1997,,http://us.imdb.com/M/title-exact?Intimate%20Relations%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Intimate Relations is a 1996 Canadian-British film, the first movie by writer and director Philip Goodhew. It stars Rupert Graves, Julie Walters and a fifteen-year-old Laura Sadler, the only feature film in her short career. The film is a drama and black comedy about a young man who has an affair with the middle-aged housewife he is lodging with. Matters are soon complicated when the housewife's teenage daughter gets involved after developing a crush on the young lodger.","movie_title: Intimate Relations (1996). Genre: Comedy. Summary: Intimate Relations is a 1996 Canadian-British film, the first movie by writer and director Philip Goodhew. It stars Rupert Graves, Julie Walters and a fifteen-year-old Laura Sadler, the only feature film in her short career. The film is a drama and black comedy about a young man who has an affair with the middle-aged housewife he is lodging with. Matters are soon complicated when the housewife's teenage daughter gets involved after developing a crush on the young lodger."
1611,1612,"Leading Man, The (1996)",16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-116845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,The Leading Man is a 1996 British romantic drama film directed by John Duigan. It premiered at the Toronto International Film Festival in 1996 but was not released in the United States until March 1998. The film is set in London in the winter.,"movie_title: Leading Man, The (1996). Genre: Romance. Summary: The Leading Man is a 1996 British romantic drama film directed by John Duigan. It premiered at the Toronto International Film Festival in 1996 but was not released in the United States until March 1998. The film is set in London in the winter."
1612,1613,Tokyo Fist (1995),11-Feb-1998,,http://us.imdb.com/M/title-exact?Tokyo+Fist+(1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action, Drama","Tokyo Fist (東京フィスト, ＴＯＫＹＯ　ＦＩＳＴ) is a 1995 Japanese film. It was directed by Shinya Tsukamoto, who also stars in the film along with his brother Kōji Tsukamoto and Kahori Fujii. The film had its premiere in September 1995 at the Turin Film Festival in Italy.","movie_title: Tokyo Fist (1995). Genre: Action, Drama. Summary: Tokyo Fist (東京フィスト, ＴＯＫＹＯ　ＦＩＳＴ) is a 1995 Japanese film. It was directed by Shinya Tsukamoto, who also stars in the film along with his brother Kōji Tsukamoto and Kahori Fujii. The film had its premiere in September 1995 at the Turin Film Festival in Italy."
